Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time

25,5,1,0.9,LogisticRegression(max_iter=10000),0.825,0.824,-0.01,0.823,-0.01,0.824,0.824,-0.01,62,0.356,0:00:00.788672,None,

25,5,1,0.85,MultinomialNB(),0.779,0.787,-0.046,0.787,-0.047,0.787,0.79,-0.044,41,0.236,0:00:00.008359,None,

25,5,1,0.85,LinearSVC(max_iter=10000),0.819,0.822,-0.011,0.822,-0.011,0.822,0.823,-0.011,41,0.236,0:00:02.812662,None,

25,5,1,0.85,LogisticRegression(max_iter=10000),0.82,0.821,-0.013,0.821,-0.013,0.821,0.821,-0.012,41,0.236,0:00:00.620879,None,

25,5,1,0.8,MultinomialNB(),0.768,0.777,-0.056,0.777,-0.057,0.777,0.779,-0.054,30,0.172,0:00:00.006617,None,

25,5,1,0.8,LinearSVC(max_iter=10000),0.803,0.808,-0.026,0.808,-0.026,0.808,0.809,-0.025,30,0.172,0:00:01.032164,None,

25,5,1,0.8,LogisticRegression(max_iter=10000),0.803,0.81,-0.024,0.81,-0.023,0.81,0.811,-0.022,30,0.172,0:00:00.386473,None,

25,5,1,0.7,MultinomialNB(),0.749,0.757,-0.077,0.757,-0.077,0.757,0.759,-0.075,10,0.057,0:00:00.004569,None,

25,5,1,0.7,LinearSVC(max_iter=10000),0.78,0.786,-0.048,0.785,-0.048,0.786,0.788,-0.046,10,0.057,0:00:00.248576,None,

25,5,1,0.7,LogisticRegression(max_iter=10000),0.778,0.786,-0.047,0.786,-0.048,0.786,0.785,-0.048,10,0.057,0:00:00.043074,None,

25,5,1,0.6,MultinomialNB(),0.727,0.733,-0.101,0.733,-0.101,0.733,0.734,-0.1,5,0.029,0:00:00.004356,None,

25,5,1,0.6,LinearSVC(max_iter=10000),0.754,0.76,-0.073,0.759,-0.074,0.76,0.764,-0.07,5,0.029,0:00:00.089865,None,

25,5,1,0.6,LogisticRegression(max_iter=10000),0.754,0.76,-0.073,0.759,-0.074,0.76,0.764,-0.07,5,0.029,0:00:00.025851,None,

25,10,1,1.0,MultinomialNB(),0.66,0.659,0.0,0.621,0.0,0.659,0.648,0.0,1070,1.0,0:00:00.148759,None,

25,10,1,1.0,LinearSVC(max_iter=10000),0.856,0.833,0.0,0.833,0.0,0.833,0.833,0.0,1070,1.0,0:05:15.345665,None,

25,10,1,1.0,LogisticRegression(max_iter=10000),0.853,0.835,0.0,0.835,0.0,0.835,0.835,0.0,1070,1.0,0:00:54.419504,None,

25,10,1,0.975,MultinomialNB(),0.708,0.711,-0.125,0.694,-0.141,0.711,0.703,-0.133,661,0.618,0:00:00.087490,None,

25,10,1,0.975,LinearSVC(max_iter=10000),0.85,0.835,-0.0,0.835,-0.0,0.835,0.835,0.0,661,0.618,0:03:09.446498,None,

25,10,1,0.975,LogisticRegression(max_iter=10000),0.85,0.835,-0.001,0.835,-0.001,0.835,0.835,-0.001,661,0.618,0:00:25.878320,None,

25,10,1,0.95,MultinomialNB(),0.767,0.766,-0.069,0.764,-0.072,0.766,0.763,-0.072,377,0.352,0:00:00.052054,None,

25,10,1,0.95,LinearSVC(max_iter=10000),0.842,0.833,-0.003,0.833,-0.002,0.833,0.833,-0.002,377,0.352,0:02:02.079919,None,

25,10,1,0.95,LogisticRegression(max_iter=10000),0.841,0.833,-0.002,0.833,-0.002,0.833,0.833,-0.002,377,0.352,0:00:11.997241,None,

25,10,1,0.925,MultinomialNB(),0.787,0.788,-0.047,0.788,-0.047,0.788,0.788,-0.047,187,0.175,0:00:00.027637,None,

25,10,1,0.925,LinearSVC(max_iter=10000),0.834,0.829,-0.006,0.829,-0.006,0.829,0.829,-0.006,187,0.175,0:00:30.104257,None,

25,10,1,0.925,LogisticRegression(max_iter=10000),0.835,0.832,-0.004,0.832,-0.004,0.832,0.832,-0.004,187,0.175,0:00:05.016565,None,

25,10,1,0.9,MultinomialNB(),0.785,0.789,-0.046,0.789,-0.046,0.789,0.79,-0.045,93,0.087,0:00:00.015021,None,

25,10,1,0.9,LinearSVC(max_iter=10000),0.83,0.829,-0.006,0.829,-0.006,0.829,0.83,-0.006,93,0.087,0:00:08.907539,None,

25,10,1,0.9,LogisticRegression(max_iter=10000),0.831,0.829,-0.006,0.829,-0.006,0.829,0.829,-0.006,93,0.087,0:00:01.625538,None,

25,10,1,0.85,MultinomialNB(),0.777,0.782,-0.053,0.781,-0.054,0.782,0.785,-0.051,48,0.045,0:00:00.009733,None,

25,10,1,0.85,LinearSVC(max_iter=10000),0.82,0.821,-0.015,0.821,-0.015,0.821,0.822,-0.014,48,0.045,0:00:04.441457,None,

25,10,1,0.85,LogisticRegression(max_iter=10000),0.82,0.82,-0.015,0.82,-0.015,0.82,0.821,-0.014,48,0.045,0:00:00.432524,None,

25,10,1,0.8,MultinomialNB(),0.774,0.781,-0.055,0.78,-0.055,0.781,0.783,-0.053,28,0.026,0:00:00.007493,None,

25,10,1,0.8,LinearSVC(max_iter=10000),0.801,0.802,-0.033,0.802,-0.033,0.802,0.804,-0.032,28,0.026,0:00:01.046172,None,

25,10,1,0.8,LogisticRegression(max_iter=10000),0.801,0.802,-0.033,0.802,-0.033,0.802,0.804,-0.032,28,0.026,0:00:00.219543,None,

25,10,1,0.7,MultinomialNB(),0.767,0.778,-0.057,0.778,-0.058,0.778,0.78,-0.055,12,0.011,0:00:00.006012,None,

25,10,1,0.7,LinearSVC(max_iter=10000),0.784,0.791,-0.045,0.79,-0.045,0.791,0.79,-0.045,12,0.011,0:00:00.374253,None,

25,10,1,0.7,LogisticRegression(max_iter=10000),0.785,0.793,-0.043,0.792,-0.043,0.793,0.792,-0.043,12,0.011,0:00:00.089451,None,

25,10,1,0.6,MultinomialNB(),0.748,0.757,-0.078,0.757,-0.078,0.757,0.759,-0.076,5,0.005,0:00:00.005901,None,

25,10,1,0.6,LinearSVC(max_iter=10000),0.754,0.76,-0.075,0.759,-0.076,0.76,0.764,-0.072,5,0.005,0:00:00.151493,None,

25,10,1,0.6,LogisticRegression(max_iter=10000),0.759,0.765,-0.07,0.763,-0.072,0.765,0.77,-0.066,5,0.005,0:00:00.045835,None,

25,15,1,1.0,MultinomialNB(),0.669,0.664,0.0,0.632,0.0,0.664,0.654,0.0,3300,1.0,0:00:00.441046,None,

25,15,1,1.0,LinearSVC(max_iter=10000),0.888,0.82,0.0,0.82,0.0,0.82,0.82,0.0,3300,1.0,0:16:31.342751,None,

25,15,1,1.0,LogisticRegression(max_iter=10000),0.874,0.828,0.0,0.827,0.0,0.828,0.828,0.0,3300,1.0,0:04:46.272852,None,

25,15,1,0.975,MultinomialNB(),0.677,0.675,-0.152,0.647,-0.18,0.675,0.666,-0.162,1525,0.462,0:00:00.204752,None,

25,15,1,0.975,LinearSVC(max_iter=10000),0.865,0.826,-0.001,0.826,-0.001,0.826,0.826,-0.001,1525,0.462,0:08:12.085600,None,

25,15,1,0.975,LogisticRegression(max_iter=10000),0.86,0.833,0.006,0.833,0.006,0.833,0.833,0.006,1525,0.462,0:01:27.912028,None,

25,15,1,0.95,MultinomialNB(),0.735,0.732,-0.096,0.723,-0.104,0.732,0.726,-0.101,669,0.203,0:00:00.090260,None,

25,15,1,0.95,LinearSVC(max_iter=10000),0.85,0.833,0.005,0.832,0.005,0.833,0.833,0.005,669,0.203,0:03:33.160836,None,

25,15,1,0.95,LogisticRegression(max_iter=10000),0.848,0.834,0.007,0.834,0.007,0.834,0.834,0.007,669,0.203,0:00:29.771659,None,

25,15,1,0.925,MultinomialNB(),0.779,0.774,-0.054,0.773,-0.054,0.774,0.773,-0.055,357,0.108,0:00:00.049025,None,

25,15,1,0.925,LinearSVC(max_iter=10000),0.841,0.832,0.004,0.831,0.004,0.832,0.832,0.004,357,0.108,0:01:35.981244,None,

25,15,1,0.925,LogisticRegression(max_iter=10000),0.841,0.834,0.006,0.833,0.006,0.834,0.834,0.006,357,0.108,0:00:11.802860,None,

25,15,1,0.9,MultinomialNB(),0.782,0.779,-0.048,0.779,-0.048,0.779,0.779,-0.049,193,0.058,0:00:00.028776,None,

25,15,1,0.9,LinearSVC(max_iter=10000),0.836,0.832,0.005,0.832,0.005,0.832,0.832,0.005,193,0.058,0:00:28.849310,None,

25,15,1,0.9,LogisticRegression(max_iter=10000),0.836,0.832,0.004,0.832,0.004,0.832,0.832,0.004,193,0.058,0:00:05.288185,None,

25,15,1,0.85,MultinomialNB(),0.789,0.792,-0.036,0.792,-0.036,0.792,0.793,-0.034,80,0.024,0:00:00.013348,None,

25,15,1,0.85,LinearSVC(max_iter=10000),0.827,0.827,-0.001,0.827,-0.0,0.827,0.828,0.0,80,0.024,0:00:09.751708,None,

25,15,1,0.85,LogisticRegression(max_iter=10000),0.828,0.826,-0.002,0.826,-0.002,0.826,0.826,-0.001,80,0.024,0:00:01.156364,None,

25,15,1,0.8,MultinomialNB(),0.792,0.802,-0.026,0.802,-0.026,0.802,0.803,-0.024,37,0.011,0:00:00.008808,None,

25,15,1,0.8,LinearSVC(max_iter=10000),0.823,0.824,-0.004,0.824,-0.004,0.824,0.825,-0.003,37,0.011,0:00:01.498881,None,

25,15,1,0.8,LogisticRegression(max_iter=10000),0.822,0.823,-0.004,0.823,-0.004,0.823,0.824,-0.003,37,0.011,0:00:00.195066,None,

25,15,1,0.7,MultinomialNB(),0.751,0.759,-0.069,0.758,-0.069,0.759,0.761,-0.066,7,0.002,0:00:00.005517,None,

25,15,1,0.7,LinearSVC(max_iter=10000),0.76,0.767,-0.06,0.766,-0.061,0.767,0.771,-0.056,7,0.002,0:00:00.207349,None,

25,15,1,0.7,LogisticRegression(max_iter=10000),0.754,0.763,-0.065,0.761,-0.066,0.763,0.761,-0.067,7,0.002,0:00:00.033549,None,

25,15,1,0.6,MultinomialNB(),0.749,0.758,-0.069,0.758,-0.069,0.758,0.76,-0.067,5,0.002,0:00:00.006115,None,

25,15,1,0.6,LinearSVC(max_iter=10000),0.754,0.76,-0.067,0.759,-0.068,0.76,0.764,-0.064,5,0.002,0:00:00.123185,None,

25,15,1,0.6,LogisticRegression(max_iter=10000),0.755,0.761,-0.066,0.759,-0.068,0.761,0.766,-0.061,5,0.002,0:00:00.029659,None,

50,5,1,1.0,MultinomialNB(),0.763,0.762,0.0,0.756,0.0,0.762,0.757,0.0,276,1.0,0:00:00.039743,None,

50,5,1,1.0,LinearSVC(max_iter=10000),0.842,0.835,0.0,0.835,0.0,0.835,0.835,0.0,276,1.0,0:00:57.431076,None,

50,5,1,1.0,LogisticRegression(max_iter=10000),0.842,0.835,0.0,0.835,0.0,0.835,0.835,0.0,276,1.0,0:00:07.838352,None,

50,5,1,0.975,MultinomialNB(),0.785,0.784,-0.051,0.783,-0.052,0.784,0.783,-0.053,194,0.703,0:00:00.028520,None,

50,5,1,0.975,LinearSVC(max_iter=10000),0.838,0.834,-0.002,0.833,-0.001,0.834,0.834,-0.001,194,0.703,0:00:32.186445,None,

50,5,1,0.975,LogisticRegression(max_iter=10000),0.838,0.834,-0.001,0.834,-0.001,0.834,0.834,-0.001,194,0.703,0:00:05.797210,None,

50,5,1,0.95,MultinomialNB(),0.789,0.791,-0.044,0.79,-0.045,0.791,0.79,-0.045,143,0.518,0:00:00.023299,None,

50,5,1,0.95,LinearSVC(max_iter=10000),0.837,0.833,-0.002,0.833,-0.002,0.833,0.833,-0.002,143,0.518,0:00:33.787934,None,

50,5,1,0.95,LogisticRegression(max_iter=10000),0.837,0.835,-0.0,0.835,-0.0,0.835,0.835,-0.0,143,0.518,0:00:03.678516,None,

50,5,1,0.925,MultinomialNB(),0.797,0.799,-0.036,0.799,-0.036,0.799,0.8,-0.035,89,0.322,0:00:00.014647,None,

50,5,1,0.925,LinearSVC(max_iter=10000),0.83,0.828,-0.007,0.828,-0.007,0.828,0.829,-0.007,89,0.322,0:00:08.251010,None,

50,5,1,0.925,LogisticRegression(max_iter=10000),0.83,0.829,-0.007,0.828,-0.007,0.829,0.829,-0.006,89,0.322,0:00:01.943108,None,

50,5,1,0.9,MultinomialNB(),0.79,0.795,-0.04,0.795,-0.04,0.795,0.797,-0.039,62,0.225,0:00:00.011453,None,

50,5,1,0.9,LinearSVC(max_iter=10000),0.825,0.826,-0.009,0.826,-0.009,0.826,0.827,-0.008,62,0.225,0:00:05.985446,None,

50,5,1,0.9,LogisticRegression(max_iter=10000),0.825,0.825,-0.01,0.825,-0.01,0.825,0.826,-0.01,62,0.225,0:00:01.009759,None,

50,5,1,0.85,MultinomialNB(),0.777,0.787,-0.048,0.786,-0.048,0.787,0.79,-0.046,45,0.163,0:00:00.009968,None,

50,5,1,0.85,LinearSVC(max_iter=10000),0.822,0.825,-0.01,0.825,-0.01,0.825,0.826,-0.009,45,0.163,0:00:02.234747,None,

50,5,1,0.85,LogisticRegression(max_iter=10000),0.822,0.823,-0.012,0.823,-0.012,0.823,0.824,-0.012,45,0.163,0:00:00.327925,None,

50,5,1,0.8,MultinomialNB(),0.773,0.782,-0.053,0.782,-0.053,0.782,0.784,-0.051,29,0.105,0:00:00.007957,None,

50,5,1,0.8,LinearSVC(max_iter=10000),0.804,0.807,-0.028,0.807,-0.028,0.807,0.809,-0.027,29,0.105,0:00:01.035464,None,

50,5,1,0.8,LogisticRegression(max_iter=10000),0.804,0.807,-0.028,0.807,-0.028,0.807,0.809,-0.026,29,0.105,0:00:00.201240,None,

50,5,1,0.7,MultinomialNB(),0.767,0.777,-0.058,0.777,-0.058,0.777,0.777,-0.059,6,0.022,0:00:00.005680,None,

50,5,1,0.7,LinearSVC(max_iter=10000),0.765,0.774,-0.061,0.774,-0.061,0.774,0.773,-0.062,6,0.022,0:00:00.192791,None,

50,5,1,0.7,LogisticRegression(max_iter=10000),0.773,0.783,-0.052,0.783,-0.052,0.783,0.783,-0.052,6,0.022,0:00:00.034205,None,

50,5,1,0.6,MultinomialNB(),0.747,0.756,-0.079,0.756,-0.079,0.756,0.759,-0.077,3,0.011,0:00:00.006327,None,

50,5,1,0.6,LinearSVC(max_iter=10000),0.754,0.76,-0.075,0.759,-0.076,0.76,0.764,-0.071,3,0.011,0:00:00.091376,None,

50,5,1,0.6,LogisticRegression(max_iter=10000),0.754,0.76,-0.075,0.759,-0.076,0.76,0.764,-0.071,3,0.011,0:00:00.023818,None,

50,10,1,1.0,MultinomialNB(),0.647,0.646,0.0,0.6,0.0,0.646,0.634,0.0,1768,1.0,0:00:00.235972,None,

50,10,1,1.0,LinearSVC(max_iter=10000),0.866,0.829,0.0,0.828,0.0,0.829,0.829,0.0,1768,1.0,0:10:38.541603,None,

50,10,1,1.0,LogisticRegression(max_iter=10000),0.862,0.832,0.0,0.832,0.0,0.832,0.832,0.0,1768,1.0,0:02:01.775302,None,

50,10,1,0.975,MultinomialNB(),0.673,0.673,-0.16,0.642,-0.19,0.673,0.663,-0.17,1081,0.611,0:00:00.145649,None,

50,10,1,0.975,LinearSVC(max_iter=10000),0.857,0.831,-0.001,0.831,-0.001,0.831,0.831,-0.001,1081,0.611,0:05:17.424007,None,

50,10,1,0.975,LogisticRegression(max_iter=10000),0.856,0.833,0.001,0.833,0.001,0.833,0.833,0.001,1081,0.611,0:00:50.444149,None,

50,10,1,0.95,MultinomialNB(),0.733,0.727,-0.105,0.717,-0.115,0.727,0.721,-0.111,566,0.32,0:00:00.077859,None,

50,10,1,0.95,LinearSVC(max_iter=10000),0.847,0.831,-0.001,0.831,-0.001,0.831,0.831,-0.001,566,0.32,0:02:49.164049,None,

50,10,1,0.95,LogisticRegression(max_iter=10000),0.849,0.835,0.003,0.835,0.003,0.835,0.835,0.003,566,0.32,0:00:21.537594,None,

50,10,1,0.925,MultinomialNB(),0.774,0.771,-0.061,0.769,-0.063,0.771,0.769,-0.064,280,0.158,0:00:00.040303,None,

50,10,1,0.925,LinearSVC(max_iter=10000),0.84,0.832,-0.001,0.831,-0.001,0.832,0.832,-0.001,280,0.158,0:01:31.492853,None,

50,10,1,0.925,LogisticRegression(max_iter=10000),0.841,0.831,-0.002,0.831,-0.001,0.831,0.831,-0.001,280,0.158,0:00:08.545139,None,

50,10,1,0.9,MultinomialNB(),0.787,0.791,-0.042,0.79,-0.042,0.791,0.791,-0.041,157,0.089,0:00:00.024790,None,

50,10,1,0.9,LinearSVC(max_iter=10000),0.834,0.831,-0.002,0.831,-0.001,0.831,0.831,-0.001,157,0.089,0:00:28.710116,None,

50,10,1,0.9,LogisticRegression(max_iter=10000),0.835,0.831,-0.002,0.831,-0.002,0.831,0.831,-0.001,157,0.089,0:00:04.052745,None,

50,10,1,0.85,MultinomialNB(),0.785,0.789,-0.043,0.789,-0.043,0.789,0.79,-0.042,64,0.036,0:00:00.011711,None,

50,10,1,0.85,LinearSVC(max_iter=10000),0.825,0.826,-0.006,0.826,-0.006,0.826,0.827,-0.005,64,0.036,0:00:04.320143,None,

50,10,1,0.85,LogisticRegression(max_iter=10000),0.825,0.825,-0.007,0.825,-0.007,0.825,0.826,-0.006,64,0.036,0:00:01.129529,None,

50,10,1,0.8,MultinomialNB(),0.763,0.771,-0.061,0.771,-0.061,0.771,0.772,-0.06,29,0.016,0:00:00.009749,None,

50,10,1,0.8,LinearSVC(max_iter=10000),0.801,0.803,-0.03,0.803,-0.029,0.803,0.804,-0.028,29,0.016,0:00:01.818701,None,

50,10,1,0.8,LogisticRegression(max_iter=10000),0.801,0.803,-0.029,0.803,-0.029,0.803,0.805,-0.028,29,0.016,0:00:00.225383,None,

50,10,1,0.7,MultinomialNB(),0.761,0.77,-0.063,0.77,-0.063,0.77,0.772,-0.06,8,0.005,0:00:00.005737,None,

50,10,1,0.7,LinearSVC(max_iter=10000),0.778,0.782,-0.05,0.781,-0.051,0.782,0.786,-0.047,8,0.005,0:00:00.273514,None,

50,10,1,0.7,LogisticRegression(max_iter=10000),0.778,0.782,-0.05,0.781,-0.051,0.782,0.786,-0.046,8,0.005,0:00:00.058748,None,

50,10,1,0.6,MultinomialNB(),0.754,0.76,-0.072,0.759,-0.073,0.76,0.764,-0.068,3,0.002,0:00:00.006283,None,

50,10,1,0.6,LinearSVC(max_iter=10000),0.754,0.76,-0.072,0.759,-0.073,0.76,0.764,-0.068,3,0.002,0:00:00.114245,None,

50,10,1,0.6,LogisticRegression(max_iter=10000),0.754,0.76,-0.072,0.759,-0.073,0.76,0.764,-0.068,3,0.002,0:00:00.029087,None,

50,15,1,1.0,MultinomialNB(),0.678,0.672,0.0,0.656,0.0,0.672,0.664,0.0,5696,1.0,0:00:00.742368,None,

50,15,1,1.0,LinearSVC(max_iter=10000),0.893,0.805,0.0,0.804,0.0,0.805,0.804,0.0,5696,1.0,0:27:09.410565,None,

50,15,1,1.0,LogisticRegression(max_iter=10000),0.889,0.825,0.0,0.825,0.0,0.825,0.825,0.0,5696,1.0,0:10:14.446885,None,

50,15,1,0.975,MultinomialNB(),0.676,0.671,-0.155,0.642,-0.183,0.671,0.661,-0.164,2720,0.478,0:00:00.368607,None,

50,15,1,0.975,LinearSVC(max_iter=10000),0.878,0.819,-0.007,0.819,-0.006,0.819,0.819,-0.006,2720,0.478,0:13:06.087043,None,

50,15,1,0.975,LogisticRegression(max_iter=10000),0.871,0.829,0.003,0.828,0.003,0.829,0.829,0.003,2720,0.478,0:03:27.895516,None,

50,15,1,0.95,MultinomialNB(),0.708,0.7,-0.126,0.684,-0.142,0.7,0.692,-0.133,1041,0.183,0:00:00.140755,None,

50,15,1,0.95,LinearSVC(max_iter=10000),0.855,0.828,0.003,0.828,0.003,0.828,0.828,0.003,1041,0.183,0:05:04.069508,None,

50,15,1,0.95,LogisticRegression(max_iter=10000),0.851,0.832,0.006,0.831,0.006,0.832,0.831,0.006,1041,0.183,0:00:47.115888,None,

50,15,1,0.925,MultinomialNB(),0.76,0.758,-0.067,0.755,-0.07,0.758,0.755,-0.07,496,0.087,0:00:00.067369,None,

50,15,1,0.925,LinearSVC(max_iter=10000),0.845,0.831,0.005,0.83,0.005,0.831,0.831,0.006,496,0.087,0:02:35.554710,None,

50,15,1,0.925,LogisticRegression(max_iter=10000),0.843,0.832,0.007,0.832,0.007,0.832,0.832,0.007,496,0.087,0:00:16.359375,None,

50,15,1,0.9,MultinomialNB(),0.773,0.776,-0.05,0.776,-0.05,0.776,0.776,-0.049,226,0.04,0:00:00.032258,None,

50,15,1,0.9,LinearSVC(max_iter=10000),0.837,0.829,0.003,0.828,0.003,0.829,0.829,0.004,226,0.04,0:00:41.221900,None,

50,15,1,0.9,LogisticRegression(max_iter=10000),0.836,0.829,0.004,0.829,0.004,0.829,0.829,0.004,226,0.04,0:00:05.993097,None,

50,15,1,0.85,MultinomialNB(),0.78,0.787,-0.038,0.787,-0.038,0.787,0.789,-0.036,73,0.013,0:00:00.012084,None,

50,15,1,0.85,LinearSVC(max_iter=10000),0.825,0.825,-0.0,0.825,-0.0,0.825,0.825,0.0,73,0.013,0:00:06.043146,None,

50,15,1,0.85,LogisticRegression(max_iter=10000),0.826,0.824,-0.002,0.824,-0.001,0.824,0.824,-0.001,73,0.013,0:00:00.710372,None,

50,15,1,0.8,MultinomialNB(),0.773,0.778,-0.048,0.778,-0.048,0.778,0.779,-0.046,38,0.007,0:00:00.009391,None,

50,15,1,0.8,LinearSVC(max_iter=10000),0.8,0.803,-0.022,0.803,-0.022,0.803,0.805,-0.02,38,0.007,0:00:03.071129,None,

50,15,1,0.8,LogisticRegression(max_iter=10000),0.8,0.803,-0.022,0.803,-0.022,0.803,0.804,-0.021,38,0.007,0:00:00.227378,None,

50,15,1,0.7,MultinomialNB(),0.767,0.772,-0.053,0.772,-0.053,0.772,0.774,-0.051,9,0.002,0:00:00.005898,None,

50,15,1,0.7,LinearSVC(max_iter=10000),0.78,0.783,-0.042,0.783,-0.042,0.783,0.786,-0.039,9,0.002,0:00:00.286227,None,

50,15,1,0.7,LogisticRegression(max_iter=10000),0.781,0.784,-0.042,0.783,-0.042,0.784,0.786,-0.039,9,0.002,0:00:00.036290,None,

50,15,1,0.6,MultinomialNB(),0.752,0.759,-0.066,0.759,-0.066,0.759,0.762,-0.063,4,0.001,0:00:00.005895,None,

50,15,1,0.6,LinearSVC(max_iter=10000),0.754,0.76,-0.065,0.759,-0.066,0.76,0.764,-0.061,4,0.001,0:00:00.135606,None,

50,15,1,0.6,LogisticRegression(max_iter=10000),0.748,0.75,-0.075,0.75,-0.075,0.75,0.75,-0.075,4,0.001,0:00:00.042978,None,

100,5,1,1.0,MultinomialNB(),0.737,0.737,0.0,0.725,0.0,0.737,0.73,0.0,384,1.0,0:00:00.051386,None,

100,5,1,1.0,LinearSVC(max_iter=10000),0.845,0.839,0.0,0.838,0.0,0.839,0.839,0.0,384,1.0,0:02:01.208862,None,

100,5,1,1.0,LogisticRegression(max_iter=10000),0.844,0.837,0.0,0.837,0.0,0.837,0.837,0.0,384,1.0,0:00:12.885844,None,

100,5,1,0.975,MultinomialNB(),0.775,0.77,-0.068,0.767,-0.07,0.77,0.767,-0.071,269,0.701,0:00:00.037263,None,

100,5,1,0.975,LinearSVC(max_iter=10000),0.838,0.834,-0.003,0.834,-0.003,0.834,0.835,-0.003,269,0.701,0:01:27.019162,None,

100,5,1,0.975,LogisticRegression(max_iter=10000),0.839,0.834,-0.003,0.834,-0.003,0.834,0.834,-0.003,269,0.701,0:00:07.561232,None,

100,5,1,0.95,MultinomialNB(),0.786,0.78,-0.058,0.778,-0.059,0.78,0.778,-0.06,194,0.505,0:00:00.028698,None,

100,5,1,0.95,LinearSVC(max_iter=10000),0.836,0.834,-0.003,0.834,-0.003,0.834,0.835,-0.003,194,0.505,0:00:29.394698,None,

100,5,1,0.95,LogisticRegression(max_iter=10000),0.837,0.835,-0.003,0.835,-0.003,0.835,0.835,-0.003,194,0.505,0:00:05.197237,None,

100,5,1,0.925,MultinomialNB(),0.783,0.783,-0.055,0.782,-0.055,0.783,0.782,-0.055,153,0.398,0:00:00.023003,None,

100,5,1,0.925,LinearSVC(max_iter=10000),0.833,0.833,-0.005,0.833,-0.005,0.833,0.833,-0.004,153,0.398,0:00:26.810523,None,

100,5,1,0.925,LogisticRegression(max_iter=10000),0.834,0.833,-0.005,0.833,-0.004,0.833,0.833,-0.004,153,0.398,0:00:03.650807,None,

100,5,1,0.9,MultinomialNB(),0.782,0.786,-0.051,0.786,-0.051,0.786,0.787,-0.051,107,0.279,0:00:00.016371,None,

100,5,1,0.9,LinearSVC(max_iter=10000),0.829,0.828,-0.009,0.828,-0.009,0.828,0.829,-0.008,107,0.279,0:00:10.655728,None,

100,5,1,0.9,LogisticRegression(max_iter=10000),0.829,0.828,-0.01,0.827,-0.01,0.828,0.828,-0.01,107,0.279,0:00:01.696800,None,

100,5,1,0.85,MultinomialNB(),0.778,0.78,-0.057,0.78,-0.057,0.78,0.782,-0.055,66,0.172,0:00:00.011848,None,

