Epoch, Train Loss, Valid Loss, Accuracy 
1,3.6696657136426767,3.6609285617937273,0.3
2,3.6609285617937273,3.652193219616483,0.3
3,3.652193219616483,3.6434597107858346,0.3
4,3.6434597107858346,3.634728059277846,0.3
5,3.634728059277846,3.625998289373348,0.3
6,3.625998289373348,3.617270425661487,0.3
7,3.617270425661487,3.608544493043374,0.3
8,3.608544493043374,3.5998205167357313,0.3
9,3.5998205167357313,3.5910985222746055,0.3
10,3.5910985222746055,3.5823785355190267,0.3
