Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time
25,15,2,0.95,MultinomialNB(),0.91,0.91,-0.017000000000000015,0.87,-0.02200000000000002,0.91,0.89,-0.01100000000000001,503,0.875,0:00:00.821508,0:06:49.516462
25,15,2,0.95,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,503,0.875,0:17:44.658716,0:06:49.516462
25,15,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0030000000000000027,0.951,-0.006000000000000005,0.968,0.955,-0.009000000000000008,503,0.875,0:02:42.722931,0:06:49.516462
25,15,2,0.925,MultinomialNB(),0.91,0.911,-0.016000000000000014,0.871,-0.02100000000000002,0.911,0.891,-0.010000000000000009,488,0.849,0:00:00.781756,0:06:30.020375
25,15,2,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,488,0.849,0:16:55.255453,0:06:30.020375
25,15,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.953,-0.01100000000000001,488,0.849,0:02:32.902692,0:06:30.020375
25,15,2,0.9,MultinomialNB(),0.91,0.911,-0.016000000000000014,0.871,-0.02100000000000002,0.911,0.891,-0.010000000000000009,465,0.809,0:00:00.759707,0:06:02.315366
25,15,2,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006000000000000005,0.948,-0.009000000000000008,0.965,0.954,-0.013000000000000012,465,0.809,0:16:00.832339,0:06:02.315366
25,15,2,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.954,-0.010000000000000009,465,0.809,0:02:11.752144,0:06:02.315366
25,15,2,0.85,MultinomialNB(),0.901,0.902,-0.025000000000000022,0.86,-0.03200000000000003,0.902,0.886,-0.015000000000000013,401,0.697,0:00:00.700051,0:04:49.369545
25,15,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,401,0.697,0:13:55.778254,0:04:49.369545
25,15,2,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014000000000000012,0.936,-0.020999999999999908,0.957,0.947,-0.017000000000000015,401,0.697,0:02:05.850139,0:04:49.369545
25,15,2,0.8,MultinomialNB(),0.883,0.883,-0.04400000000000004,0.841,-0.051000000000000045,0.883,0.883,-0.018000000000000016,345,0.6,0:00:00.597550,0:03:55.135354
25,15,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.95,-0.017000000000000015,345,0.6,0:14:17.548906,0:03:55.135354
25,15,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.948,-0.016000000000000014,345,0.6,0:01:41.461925,0:03:55.135354
25,15,2,0.7,MultinomialNB(),0.822,0.821,-0.1060000000000001,0.779,-0.11299999999999999,0.821,0.861,-0.040000000000000036,224,0.39,0:00:00.393241,0:02:25.870386
25,15,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05999999999999994,0.869,-0.08799999999999997,0.911,0.884,-0.08299999999999996,224,0.39,0:08:28.663579,0:02:25.870386
25,15,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.06099999999999994,0.868,-0.08899999999999997,0.91,0.878,-0.08599999999999997,224,0.39,0:01:00.946250,0:02:25.870386
25,15,2,0.6,MultinomialNB(),0.9,0.9,-0.027000000000000024,0.852,-0.040000000000000036,0.9,0.861,-0.040000000000000036,92,0.16,0:00:00.212893,0:01:27.671176
25,15,2,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.06899999999999995,0.856,-0.10099999999999998,0.902,0.868,-0.09899999999999998,92,0.16,0:02:14.094620,0:01:27.671176
25,15,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07299999999999995,0.847,-0.10999999999999999,0.898,0.853,-0.11099999999999999,92,0.16,0:00:31.591599,0:01:27.671176
50,5,1,1,MultinomialNB(),0.916,0.917,0.0,0.878,0.0,0.917,0.892,0.0,399,1,0:00:00.660853,0:04:22.546118
50,5,1,1,LinearSVC(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.967,0.0,399,1,0:13:34.975946,0:04:22.546118
50,5,1,1,LogisticRegression(max_iter=10000),0.973,0.972,0.0,0.959,0.0,0.972,0.967,0.0,399,1,0:02:15.366544,0:04:22.546118
50,5,1,0.975,MultinomialNB(),0.912,0.912,-0.0050000000000000044,0.872,-0.006000000000000005,0.912,0.889,-0.0030000000000000027,385,0.965,0:00:00.598825,0:04:08.550671
50,5,1,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0,0.957,0.0,0.971,0.966,-0.0010000000000000009,385,0.965,0:11:45.407212,0:04:08.550671
50,5,1,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0.0,0.958,-0.0010000000000000009,0.972,0.966,-0.0010000000000000009,385,0.965,0:02:12.906471,0:04:08.550671
50,5,1,0.95,MultinomialNB(),0.907,0.907,-0.010000000000000009,0.866,-0.01200000000000001,0.907,0.886,-0.006000000000000005,353,0.885,0:00:00.571376,0:03:36.559125
50,5,1,0.95,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,353,0.885,0:13:35.735627,0:03:36.559125
50,5,1,0.95,LogisticRegression(max_iter=10000),0.968,0.968,-0.0040000000000000036,0.951,-0.008000000000000007,0.968,0.955,-0.01200000000000001,353,0.885,0:02:02.531794,0:03:36.559125
50,5,1,0.925,MultinomialNB(),0.907,0.907,-0.010000000000000009,0.866,-0.01200000000000001,0.907,0.887,-0.0050000000000000044,340,0.852,0:00:00.541664,0:03:27.249483
50,5,1,0.925,LinearSVC(max_iter=10000),0.966,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,340,0.852,0:13:17.343703,0:03:27.249483
50,5,1,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0050000000000000044,0.951,-0.008000000000000007,0.967,0.954,-0.013000000000000012,340,0.852,0:01:54.445768,0:03:27.249483
50,5,1,0.9,MultinomialNB(),0.907,0.907,-0.010000000000000009,0.866,-0.01200000000000001,0.907,0.887,-0.0050000000000000044,323,0.81,0:00:00.518580,0:03:10.701334
50,5,1,0.9,LinearSVC(max_iter=10000),0.966,0.966,-0.0050000000000000044,0.948,-0.009000000000000008,0.966,0.954,-0.013000000000000012,323,0.81,0:11:55.059799,0:03:10.701334
50,5,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0050000000000000044,0.951,-0.008000000000000007,0.967,0.955,-0.01200000000000001,323,0.81,0:01:45.845317,0:03:10.701334
50,5,1,0.85,MultinomialNB(),0.901,0.901,-0.016000000000000014,0.86,-0.018000000000000016,0.901,0.886,-0.006000000000000005,287,0.719,0:00:00.473422,0:02:41.701491
50,5,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,287,0.719,0:08:28.072735,0:02:41.701491
50,5,1,0.85,LogisticRegression(max_iter=10000),0.959,0.957,-0.015000000000000013,0.937,-0.02199999999999991,0.957,0.948,-0.019000000000000017,287,0.719,0:01:41.670675,0:02:41.701491
50,5,1,0.8,MultinomialNB(),0.887,0.887,-0.030000000000000027,0.845,-0.03300000000000003,0.887,0.884,-0.008000000000000007,249,0.624,0:00:00.421264,0:02:16.017152
50,5,1,0.8,LinearSVC(max_iter=10000),0.957,0.956,-0.015000000000000013,0.936,-0.020999999999999908,0.956,0.951,-0.016000000000000014,249,0.624,0:07:09.860289,0:02:16.017152
50,5,1,0.8,LogisticRegression(max_iter=10000),0.956,0.956,-0.016000000000000014,0.935,-0.02399999999999991,0.956,0.947,-0.020000000000000018,249,0.624,0:01:17.732842,0:02:16.017152
50,5,1,0.7,MultinomialNB(),0.82,0.819,-0.09800000000000009,0.777,-0.10099999999999998,0.819,0.858,-0.03400000000000003,159,0.398,0:00:00.303605,0:01:25.911348
50,5,1,0.7,LinearSVC(max_iter=10000),0.913,0.911,-0.05999999999999994,0.87,-0.08699999999999997,0.911,0.885,-0.08199999999999996,159,0.398,0:05:18.895015,0:01:25.911348
50,5,1,0.7,LogisticRegression(max_iter=10000),0.912,0.911,-0.06099999999999994,0.868,-0.09099999999999997,0.911,0.879,-0.08799999999999997,159,0.398,0:00:50.060778,0:01:25.911348
50,5,1,0.6,MultinomialNB(),0.904,0.904,-0.013000000000000012,0.86,-0.018000000000000016,0.904,0.873,-0.019000000000000017,67,0.168,0:00:00.174434,0:00:58.399071
50,5,1,0.6,LinearSVC(max_iter=10000),0.903,0.903,-0.06799999999999995,0.857,-0.09999999999999998,0.903,0.87,-0.09699999999999998,67,0.168,0:01:19.050130,0:00:58.399071
50,5,1,0.6,LogisticRegression(max_iter=10000),0.897,0.896,-0.07599999999999996,0.844,-0.11499999999999999,0.896,0.849,-0.118,67,0.168,0:00:23.968409,0:00:58.399071
50,5,2,1,MultinomialNB(),0.92,0.92,0.0,0.884,0.0,0.92,0.903,0.0,279,1,0:00:00.489027,0:02:19.139069
50,5,2,1,LinearSVC(max_iter=10000),0.973,0.972,0.0,0.959,0.0,0.972,0.969,0.0,279,1,0:10:57.555317,0:02:19.139069
50,5,2,1,LogisticRegression(max_iter=10000),0.974,0.973,0.0,0.96,0.0,0.973,0.967,0.0,279,1,0:01:42.012531,0:02:19.139069
50,5,2,0.975,MultinomialNB(),0.916,0.917,-0.0030000000000000027,0.88,-0.0040000000000000036,0.917,0.901,-0.0020000000000000018,268,0.961,0:00:00.444909,0:02:12.248333
50,5,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,-0.0010000000000000009,0.957,-0.0020000000000000018,0.971,0.966,-0.0030000000000000027,268,0.961,0:07:18.202323,0:02:12.248333
50,5,2,0.975,LogisticRegression(max_iter=10000),0.973,0.972,-0.0010000000000000009,0.959,-0.0010000000000000009,0.972,0.966,-0.0010000000000000009,268,0.961,0:01:28.622163,0:02:12.248333
50,5,2,0.95,MultinomialNB(),0.911,0.912,-0.008000000000000007,0.874,-0.010000000000000009,0.912,0.898,-0.0050000000000000044,251,0.9,0:00:00.421772,0:02:00.450023
50,5,2,0.95,LinearSVC(max_iter=10000),0.966,0.966,-0.006000000000000005,0.949,-0.010000000000000009,0.966,0.955,-0.014000000000000012,251,0.9,0:08:11.298007,0:02:00.450023
50,5,2,0.95,LogisticRegression(max_iter=10000),0.968,0.967,-0.006000000000000005,0.95,-0.010000000000000009,0.967,0.954,-0.013000000000000012,251,0.9,0:01:27.851001,0:02:00.450023
50,5,2,0.925,MultinomialNB(),0.911,0.911,-0.009000000000000008,0.873,-0.01100000000000001,0.911,0.898,-0.0050000000000000044,241,0.864,0:00:00.409460,0:01:53.955877
50,5,2,0.925,LinearSVC(max_iter=10000),0.966,0.966,-0.006000000000000005,0.949,-0.010000000000000009,0.966,0.954,-0.015000000000000013,241,0.864,0:06:23.949823,0:01:53.955877
50,5,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.006000000000000005,0.95,-0.010000000000000009,0.967,0.954,-0.013000000000000012,241,0.864,0:01:26.871094,0:01:53.955877
50,5,2,0.9,MultinomialNB(),0.912,0.912,-0.008000000000000007,0.874,-0.010000000000000009,0.912,0.899,-0.0040000000000000036,227,0.814,0:00:00.394457,0:01:45.315676
50,5,2,0.9,LinearSVC(max_iter=10000),0.966,0.966,-0.006000000000000005,0.949,-0.010000000000000009,0.966,0.955,-0.014000000000000012,227,0.814,0:07:30.831029,0:01:45.315676
50,5,2,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.006000000000000005,0.951,-0.009000000000000008,0.967,0.955,-0.01200000000000001,227,0.814,0:01:05.509563,0:01:45.315676
50,5,2,0.85,MultinomialNB(),0.912,0.912,-0.008000000000000007,0.876,-0.008000000000000007,0.912,0.903,0.0,200,0.717,0:00:00.357931,0:01:29.679235
50,5,2,0.85,LinearSVC(max_iter=10000),0.955,0.955,-0.017000000000000015,0.934,-0.02499999999999991,0.955,0.95,-0.019000000000000017,200,0.717,0:05:44.622575,0:01:29.679235
50,5,2,0.85,LogisticRegression(max_iter=10000),0.959,0.958,-0.015000000000000013,0.937,-0.02299999999999991,0.958,0.948,-0.019000000000000017,200,0.717,0:01:16.874096,0:01:29.679235
50,5,2,0.8,MultinomialNB(),0.889,0.89,-0.030000000000000027,0.85,-0.03400000000000003,0.89,0.892,-0.01100000000000001,171,0.613,0:00:00.320336,0:01:15.833695
50,5,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.016000000000000014,0.935,-0.02399999999999991,0.956,0.95,-0.019000000000000017,171,0.613,0:06:01.532898,0:01:15.833695
50,5,2,0.8,LogisticRegression(max_iter=10000),0.956,0.956,-0.017000000000000015,0.935,-0.02499999999999991,0.956,0.948,-0.019000000000000017,171,0.613,0:00:49.675377,0:01:15.833695
50,5,2,0.7,MultinomialNB(),0.817,0.816,-0.10400000000000009,0.774,-0.10999999999999999,0.816,0.856,-0.04700000000000004,104,0.373,0:00:00.223424,0:00:50.230806
50,5,2,0.7,LinearSVC(max_iter=10000),0.912,0.91,-0.061999999999999944,0.869,-0.08999999999999997,0.91,0.885,-0.08399999999999996,104,0.373,0:02:54.485282,0:00:50.230806
50,5,2,0.7,LogisticRegression(max_iter=10000),0.913,0.912,-0.06099999999999994,0.871,-0.08899999999999997,0.912,0.883,-0.08399999999999996,104,0.373,0:00:33.894952,0:00:50.230806
50,5,2,0.6,MultinomialNB(),0.904,0.903,-0.017000000000000015,0.857,-0.027000000000000024,0.903,0.869,-0.03400000000000003,42,0.151,0:00:00.130108,0:00:37.063601
50,5,2,0.6,LinearSVC(max_iter=10000),0.904,0.904,-0.06799999999999995,0.859,-0.09999999999999998,0.904,0.871,-0.09799999999999998,42,0.151,0:00:38.380705,0:00:37.063601
50,5,2,0.6,LogisticRegression(max_iter=10000),0.897,0.896,-0.07699999999999996,0.844,-0.11599999999999999,0.896,0.849,-0.118,42,0.151,0:00:13.708432,0:00:37.063601
50,10,1,1,MultinomialNB(),0.928,0.929,0.0,0.894,0.0,0.929,0.904,0.0,599,1,0:00:00.954453,0:09:12.711494
50,10,1,1,LinearSVC(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.967,0.0,599,1,0:19:21.843378,0:09:12.711494
50,10,1,1,LogisticRegression(max_iter=10000),0.973,0.971,0.0,0.957,0.0,0.971,0.964,0.0,599,1,0:03:23.936898,0:09:12.711494
50,10,1,0.975,MultinomialNB(),0.915,0.916,-0.013000000000000012,0.878,-0.016000000000000014,0.916,0.896,-0.008000000000000007,570,0.952,0:00:00.863904,0:08:27.235454
50,10,1,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0,0.957,0.0,0.971,0.966,-0.0010000000000000009,570,0.952,0:19:01.872158,0:08:27.235454
50,10,1,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0.0010000000000000009,0.957,0.0,0.972,0.965,0.0010000000000000009,570,0.952,0:03:15.123648,0:08:27.235454
50,10,1,0.95,MultinomialNB(),0.91,0.911,-0.018000000000000016,0.872,-0.02200000000000002,0.911,0.893,-0.01100000000000001,520,0.868,0:00:00.777486,0:07:15.951558
50,10,1,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.956,-0.01100000000000001,520,0.868,0:18:36.156390,0:07:15.951558
50,10,1,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0030000000000000027,0.952,-0.0050000000000000044,0.968,0.956,-0.008000000000000007,520,0.868,0:02:53.687974,0:07:15.951558
50,10,1,0.925,MultinomialNB(),0.91,0.911,-0.018000000000000016,0.871,-0.02300000000000002,0.911,0.892,-0.01200000000000001,497,0.83,0:00:00.773766,0:06:46.012969
50,10,1,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,497,0.83,0:17:07.537292,0:06:46.012969
50,10,1,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.953,-0.01100000000000001,497,0.83,0:02:41.499475,0:06:46.012969
50,10,1,0.9,MultinomialNB(),0.91,0.911,-0.018000000000000016,0.872,-0.02200000000000002,0.911,0.893,-0.01100000000000001,473,0.79,0:00:00.769996,0:06:14.066172
50,10,1,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006000000000000005,0.948,-0.009000000000000008,0.965,0.954,-0.013000000000000012,473,0.79,0:16:11.084163,0:06:14.066172
50,10,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.954,-0.010000000000000009,473,0.79,0:02:23.635377,0:06:14.066172
50,10,1,0.85,MultinomialNB(),0.901,0.902,-0.027000000000000024,0.86,-0.03400000000000003,0.902,0.887,-0.017000000000000015,408,0.681,0:00:00.657230,0:04:59.416022
50,10,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,408,0.681,0:14:56.565928,0:04:59.416022
50,10,1,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014000000000000012,0.936,-0.020999999999999908,0.957,0.947,-0.017000000000000015,408,0.681,0:02:12.974854,0:04:59.416022
50,10,1,0.8,MultinomialNB(),0.882,0.882,-0.04700000000000004,0.84,-0.05400000000000005,0.882,0.884,-0.020000000000000018,352,0.588,0:00:00.607403,0:04:04.950871
50,10,1,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.95,-0.017000000000000015,352,0.588,0:14:25.442550,0:04:04.950871
50,10,1,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.948,-0.016000000000000014,352,0.588,0:01:34.647209,0:04:04.950871
50,10,1,0.7,MultinomialNB(),0.82,0.82,-0.1090000000000001,0.778,-0.11599999999999999,0.82,0.86,-0.04400000000000004,226,0.377,0:00:00.416114,0:02:29.745167
50,10,1,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05999999999999994,0.869,-0.08799999999999997,0.911,0.884,-0.08299999999999996,226,0.377,0:09:49.299810,0:02:29.745167
50,10,1,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.06099999999999994,0.868,-0.08899999999999997,0.91,0.878,-0.08599999999999997,226,0.377,0:00:53.252162,0:02:29.745167
50,10,1,0.6,MultinomialNB(),0.9,0.9,-0.029000000000000026,0.852,-0.04200000000000004,0.9,0.861,-0.04300000000000004,92,0.154,0:00:00.218326,0:01:32.884010
50,10,1,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.06899999999999995,0.856,-0.10099999999999998,0.902,0.868,-0.09899999999999998,92,0.154,0:02:12.091363,0:01:32.884010
50,10,1,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07299999999999995,0.847,-0.10999999999999999,0.898,0.853,-0.11099999999999999,92,0.154,0:00:31.034024,0:01:32.884010
50,10,2,1,MultinomialNB(),0.926,0.926,0.0,0.891,0.0,0.926,0.901,0.0,578,1,0:00:00.905604,0:08:35.883664
50,10,2,1,LinearSVC(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.967,0.0,578,1,0:18:36.523838,0:08:35.883664
50,10,2,1,LogisticRegression(max_iter=10000),0.973,0.971,0.0,0.957,0.0,0.971,0.964,0.0,578,1,0:03:01.735760,0:08:35.883664
50,10,2,0.975,MultinomialNB(),0.914,0.914,-0.01200000000000001,0.875,-0.016000000000000014,0.914,0.893,-0.008000000000000007,555,0.96,0:00:00.873872,0:08:05.256044
50,10,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0,0.957,0.0,0.971,0.966,-0.0010000000000000009,555,0.96,0:17:56.012310,0:08:05.256044
50,10,2,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0.0010000000000000009,0.958,0.0010000000000000009,0.972,0.965,0.0010000000000000009,555,0.96,0:02:58.024214,0:08:05.256044
50,10,2,0.95,MultinomialNB(),0.909,0.909,-0.017000000000000015,0.869,-0.02200000000000002,0.909,0.889,-0.01200000000000001,505,0.874,0:00:00.786539,0:06:55.371538
50,10,2,0.95,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,505,0.874,0:18:00.236444,0:06:55.371538
50,10,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0030000000000000027,0.951,-0.006000000000000005,0.968,0.955,-0.009000000000000008,505,0.874,0:02:52.973747,0:06:55.371538
50,10,2,0.925,MultinomialNB(),0.91,0.91,-0.016000000000000014,0.87,-0.02100000000000002,0.91,0.89,-0.01100000000000001,486,0.841,0:00:00.808365,0:06:28.952405
50,10,2,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,486,0.841,0:16:56.153934,0:06:28.952405
50,10,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.953,-0.01100000000000001,486,0.841,0:02:55.804584,0:06:28.952405
50,10,2,0.9,MultinomialNB(),0.91,0.911,-0.015000000000000013,0.871,-0.020000000000000018,0.911,0.891,-0.010000000000000009,463,0.801,0:00:00.767839,0:05:59.291491
50,10,2,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006000000000000005,0.948,-0.009000000000000008,0.965,0.954,-0.013000000000000012,463,0.801,0:15:56.361472,0:05:59.291491
50,10,2,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.954,-0.010000000000000009,463,0.801,0:02:13.269259,0:05:59.291491
50,10,2,0.85,MultinomialNB(),0.901,0.902,-0.02400000000000002,0.86,-0.031000000000000028,0.902,0.886,-0.015000000000000013,402,0.696,0:00:00.670051,0:04:51.972127
50,10,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,402,0.696,0:14:48.297927,0:04:51.972127
50,10,2,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014000000000000012,0.936,-0.020999999999999908,0.957,0.947,-0.017000000000000015,402,0.696,0:02:10.097680,0:04:51.972127
50,10,2,0.8,MultinomialNB(),0.883,0.883,-0.04300000000000004,0.841,-0.050000000000000044,0.883,0.883,-0.018000000000000016,346,0.599,0:00:00.570322,0:03:55.443339
50,10,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.95,-0.017000000000000015,346,0.599,0:14:08.900675,0:03:55.443339
50,10,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015000000000000013,0.935,-0.02199999999999991,0.956,0.948,-0.016000000000000014,346,0.599,0:01:39.943849,0:03:55.443339
50,10,2,0.7,MultinomialNB(),0.82,0.82,-0.1060000000000001,0.778,-0.11299999999999999,0.82,0.86,-0.041000000000000036,226,0.391,0:00:00.392774,0:02:25.904289
50,10,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.05999999999999994,0.869,-0.08799999999999997,0.911,0.884,-0.08299999999999996,226,0.391,0:08:05.056749,0:02:25.904289
50,10,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.06099999999999994,0.868,-0.08899999999999997,0.91,0.878,-0.08599999999999997,226,0.391,0:00:53.085557,0:02:25.904289
50,10,2,0.6,MultinomialNB(),0.9,0.9,-0.026000000000000023,0.852,-0.039000000000000035,0.9,0.861,-0.040000000000000036,92,0.159,0:00:00.208748,0:01:30.399874
50,10,2,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.06899999999999995,0.856,-0.10099999999999998,0.902,0.868,-0.09899999999999998,92,0.159,0:02:13.362212,0:01:30.399874
50,10,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.07299999999999995,0.847,-0.10999999999999999,0.898,0.853,-0.11099999999999999,92,0.159,0:00:31.125584,0:01:30.399874
50,15,1,1,MultinomialNB(),0.928,0.929,0.0,0.895,0.0,0.929,0.905,0.0,611,1,0:00:00.963450,0:09:31.684799
50,15,1,1,LinearSVC(max_iter=10000),0.972,0.971,0.0,0.957,0.0,0.971,0.967,0.0,611,1,0:19:36.628383,0:09:31.684799
50,15,1,1,LogisticRegression(max_iter=10000),0.973,0.971,0.0,0.957,0.0,0.971,0.964,0.0,611,1,0:03:14.310714,0:09:31.684799
50,15,1,0.975,MultinomialNB(),0.915,0.916,-0.013000000000000012,0.878,-0.017000000000000015,0.916,0.897,-0.008000000000000007,580,0.949,0:00:00.930498,0:08:44.464002
50,15,1,0.975,LinearSVC(max_iter=10000),0.971,0.971,0.0,0.957,0.0,0.971,0.966,-0.0010000000000000009,580,0.949,0:19:18.414261,0:08:44.464002
50,15,1,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0.0010000000000000009,0.958,0.0010000000000000009,0.972,0.965,0.0010000000000000009,580,0.949,0:03:02.000324,0:08:44.464002
50,15,1,0.95,MultinomialNB(),0.911,0.911,-0.018000000000000016,0.872,-0.02300000000000002,0.911,0.894,-0.01100000000000001,529,0.866,0:00:00.794240,0:07:31.904623
50,15,1,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.956,-0.01100000000000001,529,0.866,0:18:48.456861,0:07:31.904623
50,15,1,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.0030000000000000027,0.952,-0.0050000000000000044,0.968,0.956,-0.008000000000000007,529,0.866,0:03:13.157122,0:07:31.904623
50,15,1,0.925,MultinomialNB(),0.91,0.911,-0.018000000000000016,0.872,-0.02300000000000002,0.911,0.894,-0.01100000000000001,505,0.827,0:00:00.827753,0:06:58.601029
50,15,1,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.0050000000000000044,0.949,-0.008000000000000007,0.966,0.955,-0.01200000000000001,505,0.827,0:17:32.398628,0:06:58.601029
50,15,1,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.953,-0.01100000000000001,505,0.827,0:02:46.542674,0:06:58.601029
50,15,1,0.9,MultinomialNB(),0.911,0.911,-0.018000000000000016,0.872,-0.02300000000000002,0.911,0.893,-0.01200000000000001,478,0.782,0:00:00.772196,0:06:21.923537
50,15,1,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006000000000000005,0.948,-0.009000000000000008,0.965,0.954,-0.013000000000000012,478,0.782,0:16:23.590489,0:06:21.923537
50,15,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.0040000000000000036,0.95,-0.007000000000000006,0.967,0.954,-0.010000000000000009,478,0.782,0:02:23.650899,0:06:21.923537
50,15,1,0.85,MultinomialNB(),0.898,0.899,-0.030000000000000027,0.857,-0.038000000000000034,0.899,0.886,-0.019000000000000017,414,0.678,0:00:00.678699,0:05:08.252702
50,15,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016000000000000014,0.934,-0.02299999999999991,0.955,0.949,-0.018000000000000016,414,0.678,0:14:22.386642,0:05:08.252702
