64,5,1986,49
64,10,3920,98
64,15,4010,100
64,5,2020,50
64,10,3906,97
64,15,4036,100
16,5,508,12
16,10,956,23
16,15,990,24
32,5,970,24
32,10,1948,48
32,15,2010,50
64,5,2020,50
64,10,3906,97
64,15,4036,100
