Forest Size, Forest depth, Accuracy, F1_macro, F1_micro, AUC ROC, 
64, 5, 0.8542,0.8503947569020223,0.8542,0, 
64, 10, 0.9477,0.9473489803465922,0.9477000000000001,0, 
