Forest Size, Forest depth, Accuracy, F1_macro, F1_micro, AUC ROC, 
16, 15, 0.8273057189338006,0.8273002422900121,0.8273057189338006,0.8286766066541333, 
32, 15, 0.828306845200851,0.8283035514166691,0.828306845200851,0.8296322468097759, 
64, 15, 0.831185083218621,0.8311850726439083,0.831185083218621,0.8323410282611545, 
128, 15, 0.831185083218621,0.8311799649028265,0.831185083218621,0.8325567208454322, 
256, 15, 0.8299336753848079,0.8299289772373575,0.8299336753848079,0.8312941805971394, 
