Forest Size, Forest Depth, Patterns Threshold, Edges Threshold, Test Accuracy, Accuracy drop, F1 Macro drop, ROC AUC drop, Patterns Count,Compression, Training Time, Pruning Time,
25,5,1,0.8,0.816,-0.019000000000000017,-0.02200000000000002,-0.02100000000000002,123,2.54,0:00:01.262445,0:00:03.468513
,
25,5,2,0.85,0.807,-0.02199999999999991,-0.025000000000000022,-0.02300000000000002,50,2.12,0:00:00.388622,0:00:00.885515
,
25,10,1,0.7,0.81,-0.017999999999999905,-0.02100000000000002,-0.020000000000000018,239,4.83,0:00:03.400104,0:00:14.170515
,
25,10,2,0.7,0.811,-0.017999999999999905,-0.020000000000000018,-0.020000000000000018,222,3.65,0:00:03.106951,0:00:10.242090
,
25,15,1,0.7,0.809,-0.019999999999999907,-0.02200000000000002,-0.020000000000000018,244,5.38,0:00:03.664853,0:00:14.856256
,
25,15,2,0.7,0.809,-0.02299999999999991,-0.026000000000000023,-0.02400000000000002,244,4.33,0:00:03.685224,0:00:12.859904
,
50,5,1,0.8,0.818,-0.020000000000000018,-0.02299999999999991,-0.02100000000000002,181,2.71,0:00:01.951844,0:00:06.453144
,
50,5,2,0.8,0.806,-0.029999999999999916,-0.031000000000000028,-0.027000000000000024,88,2.34,0:00:00.891807,0:00:02.042708
,
50,10,1,0.7,0.809,-0.017999999999999905,-0.020000000000000018,-0.018000000000000016,244,5.56,0:00:03.828156,0:00:15.624724
,
50,10,2,0.7,0.809,-0.020999999999999908,-0.02400000000000002,-0.02400000000000002,241,4.48,0:00:03.621692,0:00:12.795885
,
50,15,1,0.7,0.809,-0.015999999999999903,-0.018000000000000016,-0.016000000000000014,244,5.95,0:00:03.518304,0:00:15.340425
,
50,15,2,0.7,0.809,-0.017999999999999905,-0.02100000000000002,-0.019000000000000017,244,5.18,0:00:03.544388,0:00:14.276522
,
100,5,1,0.7,0.808,-0.025999999999999912,-0.029000000000000026,-0.028000000000000025,165,4.12,0:00:01.887654,0:00:07.056829
,
100,5,2,0.8,0.813,-0.02200000000000002,-0.026000000000000023,-0.025000000000000022,153,2.29,0:00:01.665445,0:00:04.442064
,
100,10,1,0.7,0.809,-0.016999999999999904,-0.019000000000000017,-0.017000000000000015,244,6.33,0:00:03.660901,0:00:15.874910
,
100,10,2,0.7,0.809,-0.018999999999999906,-0.02200000000000002,-0.020000000000000018,244,5.43,0:00:03.642475,0:00:14.948680
,
100,15,1,0.7,0.809,-0.017999999999999905,-0.02100000000000002,-0.019000000000000017,244,6.58,0:00:03.664804,0:00:16.342277
,
100,15,2,0.7,0.809,-0.017999999999999905,-0.020000000000000018,-0.018000000000000016,244,5.81,0:00:03.682389,0:00:15.246090
,
